source,target
406039264,208989
445391763,209168
445391736,224115
445391736,209175
401952865,209139
401952865,209138
445391834,209104
445391834,209106
404391458,206016
404391421,209148
404391421,95023
404391421,143312
406039291,209198
406039291,209199
406039291,209200
404391555,209185
400012455,111144
400012455,209169
404880866,92983
400012437,213401
400012437,70845
404391573,209215
400011198,208861
412674538,208867
412674529,208894
412674501,32227
400011296,208996
400011296,208997
406038050,207602
406038050,208983
404878487,16092
404878487,8463
404390253,208726
404390280,321648
404390280,208991
401952099,44092
401952099,106387
401952099,208892
404390155,208739
404390155,208737
404390155,208738
429319631,208852
429319631,208853
429319631,40961
448382250,208808
448382250,208810
404389700,5587
404389700,16381
404877344,208903
404878646,208963
404878646,73058
404878646,78583
404878646,34967
404878646,76469
404878646,16042
404877326,16670
400011429,208931
404877335,208914
404877335,208915
404877335,37327
404877567,105869
437058489,217916
437058489,209013
437058489,208268
416290463,208703
406037382,208925
401951642,176546
401951642,162145
401951642,171567
404389880,208797
404389880,208799
431165712,208907
431945229,208920
431945229,166856
404389915,20721
404389915,10210
404390093,135784
443567070,208714
443567070,208710
445390871,34916
445390871,141441
404390084,81411
404390084,97532
404878129,208958
404878129,12395
404878129,208956
404878129,208957
400011606,37877
404879057,209055
404879093,209052
404879093,49410
404879093,106857
404879093,39394
404879093,95333
404879093,101383
404879146,209042
404879146,26866
404879146,209041
404390057,208646
404390057,208944
404390057,208943
404390057,208942
404390057,187117
404390057,208941
404390752,208886
404390752,142202
404390752,208887
404390752,208888
442728158,208818
400011624,44048
400011624,209028
404390583,209061
404879217,208947
412674654,35609
404879388,45813
437058498,209062
404390896,97982
404390896,146422
404390896,209024
404390896,209023
404390896,209022
404390896,108283
404390896,207053
404390896,207052
404390896,140046
404390896,152412
404390896,283600
438724203,209009
428518188,208833
404879547,7719
404390921,64976
404390921,60150
404390921,60149
404879128,209060
404879128,209057
404879128,17652
404879128,179539
431165767,209066
404879556,208962
442728167,209090
442728167,208818
404879725,209103
400011946,209107
422934105,208748
422934105,208752
422934105,208754
422934105,208751
404390878,17711
404390878,209082
404391127,209115
404391127,209116
442728176,209095
404391145,53228
404391145,23638
404391145,53229
404391145,209086
400011973,208986
400011973,149122
412674725,209134
404880152,108207
404880152,187727
404880152,209129
406039139,209150
406039139,209151
406039139,209152
417874517,17253
404880189,175191
400012507,132218
404881035,114206
404881035,209226
406039558,15685
406039497,209210
404881160,209181
404391724,168190
445392021,209240
445392021,209239
404391760,209266
404391760,143151
404881446,209243
404881428,105854
404881428,209288
404881428,209289
404881428,209290
404881623,209292
404881623,209293
404881491,209295
404881491,44646
404881491,208034
401953178,39039
404881482,206907
404881482,112368
423351232,208896
445391941,91321
445391941,209223
445391941,15065
445391941,22986
401953212,134196
401953212,52825
406039674,209166
406039674,209163
406039674,209164
406039674,209165
419983183,209117
404392153,158329
404392153,209147
404392162,7723
404392162,7724
406040163,209131
406040163,17543
406040163,209132
445392245,12099
445392245,52035
406040083,132219
406040083,207968
406040083,208057
417874615,209358
417874615,209359
400013178,209369
404882141,209384
404881927,208410
404881927,209354
404881712,209328
404881712,194754
404881712,194753
404881712,209326
400013258,209391
404392180,209360
415589269,209410
419983209,209406
404882855,91145
404882855,209523
404882855,209524
404392901,209518
439860438,209095
400013720,209344
400013720,209345
404882944,209530
404392929,209006
423351241,19577
400013711,209539
404392974,52308
404392974,207213
404392974,209532
404393054,209547
404883159,41384
404883104,209261
404883104,209263
404883104,105972
404883275,209558
404883275,47069
404883275,209559
404393090,21012
404883319,37557
404883319,209100
404882301,209072
404882301,209073
406040387,153931
417874688,209433
417874688,209436
441993121,209450
417874679,209425
438107255,208968
438107255,202753
438107255,208972
419983236,209339
419983236,157531
445392496,209470
404392723,209300
404392590,18742
404392590,320846
404392590,18899
404392590,29025
404392590,209267
427716466,141421
427716466,209279
440885115,209324
440885115,209323
404392670,209382
404392778,209500
404392778,209501
404392803,209503
404392803,209506
400013579,209511
404883382,209574
404883373,41384
404882739,209361
404882739,99597
404392572,272744
404392572,106516
431165990,55244
431165990,209548
431165990,209549
448382571,169263
404883435,29116
404883435,197944
404883435,209590
404883435,209589
404883435,106492
404883435,42475
417874820,209602
435891064,208398
435891064,209608
401953926,208574
401953926,209599
406041046,32765
406041046,148355
400013971,79081
400013971,1993
400013971,60020
400013971,82479
424065576,209216
424065576,209217
424065576,209218
424065576,209219
424065576,209222
404393321,160613
404393321,209623
404393321,208601
404393321,90825
427716536,209204
427716536,209206
427716536,209203
412675396,279497
412675396,209568
417874839,118714
417874839,38827
446951790,208678
404884336,209679
401953971,209611
401953971,37599
401953971,69955
401953971,209613
401953971,209612
401953971,209614
401953971,159475
404393385,209272
404393385,209273
404393722,209693
404884489,104397
404884489,42770
404884489,68791
404884531,209665
404884531,35502
404884531,209663
438107317,158406
404884425,209688
430797168,209367
400014499,209516
416291364,209729
416291364,88010
441993130,209706
401954444,103825
404393946,64484
404393946,209495
404393946,78295
404393946,182621
439860456,209685
439860456,209684
404394026,209740
404885031,49409
439860465,209682
406042072,209754
406042072,209755
404394071,205751
404394071,209507
404394071,209508
404394071,209509
404394071,209510
442728210,209750
442728210,127508
445393404,165960
445393404,221726
429319668,209638
429319668,209639
429319668,209640
435428075,209582
437058595,209283
437058595,209285
445393510,47907
445393510,28150
445393510,209747
400014300,209650
400014300,209651
400014300,209652
400014300,161453
400014300,209653
443567132,209634
443567132,209635
443567141,209644
406041420,70461
447860119,209648
447860119,209647
447860119,209646
443567123,209635
443567123,209634
443567123,208710
443567123,41097
404393651,145107
419983272,209660
419983272,209657
404884256,27732
404884256,209398
448047097,209175
448047097,209534
448047097,74509
446754209,209632
431945274,209636
431945274,208920
400014462,209552
424065317,28999
424065317,207997
404868648,208070
419982567,207868
401947514,121742
401947514,206943
401947514,207438
401947514,178620
404385321,207941
404385321,207938
404385321,207939
404385321,207944
404385321,207942
404863509,72425
406029685,207571
400005187,207631
400005187,42044
400005187,207629
400005187,207628
400005187,207627
404381049,161658
404381049,74879
404381049,12546
404381049,194789
404858150,48748
404858150,207197
404858301,207202
424065166,207219
424065166,179342
424065166,207227
424065166,207226
424065166,207225
424065166,207223
424065166,207220
424065166,188201
424065166,120911
424065166,207221
404380987,207212
404380987,207213
404380987,52308
404380987,106832
404380987,207214
404380987,207211
437058149,207238
437058149,207239
437058149,158530
437058149,166396
437058149,205184
445384879,150487
400002983,28791
404381263,207251
404381263,207249
404381263,207252
404381263,207250
404860049,101638
404860049,101639
404860156,163662
404860156,61115
404860156,36227
404860156,207281
404860156,207282
404860156,207287
436031143,6694
436031143,6693
436031143,207299
404862564,207431
404862519,283470
404862476,138334
404862476,207424
404862476,109477
404862476,104309
404862476,207426
404862476,207425
404862476,106272
404862476,168104
404862555,7427
404862555,105510
404862555,90644
404862671,207436
404382761,178620
404382761,207438
404382761,108641
404382761,121752
404862751,207444
404862742,170286
416288920,207457
412671942,207451
412671942,207455
412671942,207453
412671942,207452
404862868,35802
404862868,207467
404862868,207468
404382878,207373
406028953,207475
406028953,207477
400004473,207479
439860152,207458
404863037,39072
406029104,139982
404863162,42429
404863162,33888
406027954,234030
417873377,207345
404382057,178620
416288733,207355
404382137,207357
443854143,176011
443854143,207362
424611067,207349
424611067,207352
406028230,283581
404861663,207374
404861663,68970
404861663,1252
404861814,66982
406028383,110729
445385912,5573
440388135,207382
437976022,283583
412671853,1992
412671853,207418
412671853,207421
401946846,19919
401946846,16795
401946846,207423
404862341,147763
404862341,35799
404862341,207406
406029140,158047
406029140,207502
406029159,207505
404863377,207481
404863377,207488
404863377,207486
404863377,95851
404863377,207485
404863377,207484
404863377,207482
400004277,65536
400004277,123551
400004277,207416
400004277,206168
400004277,90043
400004277,51805
400004277,19059
435891028,207545
434157299,207540
434157299,207541
434157299,239
434157299,207542
443854189,207532
443854189,207530
404864009,10210
404864009,207464
404864009,207463
404864009,207462
404864009,207461
404864009,207460
404863983,207551
404863983,113395
406029658,207559
440388171,207587
404864303,207580
404864303,207577
404383485,207584
404864483,207591
400005070,84842
400005070,18742
400005089,207602
406029818,109305
406029818,57268
406029818,159712
406029818,169251
406029818,1289
417873545,207611
400005105,152207
400005105,152208
404864928,207619
404864928,111427
404864928,54713
404864928,207621
435428057,207592
404864893,168186
404864893,207617
404864893,207618
437058229,207624
406030085,207646
406030085,123465
406030085,181168
401947845,207649
401947845,98216
404383877,76898
404383877,55603
448047033,207658
404865124,11595
404383895,207651
404383984,207667
404383984,103278
415080717,207662
400005329,207687
404865482,207710
404865482,17711
404865482,2865
404865482,3142
404384064,207694
400005285,207676
404865295,207680
401947961,207684
401947961,207685
401947961,207682
404865446,207699
404865464,1583
404865464,207701
404865464,207702
445387457,155812
404384527,113853
404384527,207815
441483020,87690
441483020,5182
441483020,207626
441483020,207625
424065291,207818
424065291,207819
404866409,206929
404866613,89356
404866613,207637
416289359,146519
404866365,207788
412672380,207796
412672380,207798
406030968,17660
454406143,69639
400005980,207854
404866711,5575
404866711,113719
404866711,207839
415080753,207829
400006024,96068
406031020,207861
406031020,80281
441993087,207858
417873643,207865
404866980,159432
404866980,207863
400006140,137159
400006140,207746
400006140,51465
400006140,138600
400006140,207749
400006140,207747
423098114,207898
404867417,157058
444547171,128113
445387723,51860
445387723,89765
445387723,98289
445387723,207785
445387723,207786
415080806,131679
404867550,207949
404384965,207962
434157360,207540
434157360,207887
434157360,207885
434157360,19487
434157360,207882
404384126,207711
404384126,207712
404384126,156455
448381527,207714
448381527,150487
448381527,32400
448381527,207718
406030361,26829
401948005,182173
404865703,207742
404865703,207743
404865703,207744
